#        E [H]          <xx>          <yy>          <zz>           <f>
  8.500000E-01  2.306427E-01  2.307499E-01  2.308578E-01  2.307501E-01
  8.505000E-01  2.292336E-01  2.293398E-01  2.294467E-01  2.293400E-01
  8.510000E-01  2.278387E-01  2.279440E-01  2.280498E-01  2.279441E-01
  8.515000E-01  2.264577E-01  2.265620E-01  2.266669E-01  2.265622E-01
  8.520000E-01  2.250905E-01  2.251939E-01  2.252978E-01  2.251941E-01
  8.525000E-01  2.237369E-01  2.238393E-01  2.239423E-01  2.238395E-01
  8.530000E-01  2.223966E-01  2.224982E-01  2.226001E-01  2.224983E-01
  8.535000E-01  2.210695E-01  2.211702E-01  2.212712E-01  2.211703E-01
  8.540000E-01  2.197554E-01  2.198552E-01  2.199553E-01  2.198553E-01
  8.545000E-01  2.184542E-01  2.185530E-01  2.186522E-01  2.185531E-01
  8.550000E-01  2.171655E-01  2.172634E-01  2.173617E-01  2.172636E-01
  8.555000E-01  2.158893E-01  2.159863E-01  2.160838E-01  2.159865E-01
  8.560000E-01  2.146253E-01  2.147215E-01  2.148181E-01  2.147217E-01
  8.565000E-01  2.133735E-01  2.134689E-01  2.135645E-01  2.134690E-01
  8.570000E-01  2.121336E-01  2.122281E-01  2.123229E-01  2.122282E-01
  8.575000E-01  2.109054E-01  2.109991E-01  2.110931E-01  2.109992E-01
  8.580000E-01  2.096889E-01  2.097818E-01  2.098749E-01  2.097819E-01
  8.585000E-01  2.084839E-01  2.085759E-01  2.086682E-01  2.085760E-01
  8.590000E-01  2.072901E-01  2.073814E-01  2.074729E-01  2.073814E-01
  8.595000E-01  2.061075E-01  2.061980E-01  2.062886E-01  2.061980E-01
  8.600000E-01  2.049358E-01  2.050256E-01  2.051154E-01  2.050256E-01
  8.605000E-01  2.037751E-01  2.038640E-01  2.039531E-01  2.038641E-01
  8.610000E-01  2.026250E-01  2.027132E-01  2.028015E-01  2.027132E-01
  8.615000E-01  2.014855E-01  2.015729E-01  2.016604E-01  2.015729E-01
  8.620000E-01  2.003564E-01  2.004431E-01  2.005299E-01  2.004431E-01
  8.625000E-01  1.992376E-01  1.993236E-01  1.994096E-01  1.993236E-01
  8.630000E-01  1.981289E-01  1.982142E-01  1.982995E-01  1.982142E-01
  8.635000E-01  1.970303E-01  1.971149E-01  1.971994E-01  1.971149E-01
  8.640000E-01  1.959416E-01  1.960254E-01  1.961092E-01  1.960254E-01
  8.645000E-01  1.948626E-01  1.949458E-01  1.950289E-01  1.949458E-01
  8.650000E-01  1.937933E-01  1.938758E-01  1.939581E-01  1.938757E-01
  8.655000E-01  1.927335E-01  1.928153E-01  1.928969E-01  1.928152E-01
  8.660000E-01  1.916831E-01  1.917642E-01  1.918452E-01  1.917641E-01
  8.665000E-01  1.906420E-01  1.907224E-01  1.908027E-01  1.907223E-01
  8.670000E-01  1.896100E-01  1.896898E-01  1.897694E-01  1.896897E-01
  8.675000E-01  1.885871E-01  1.886662E-01  1.887451E-01  1.886661E-01
  8.680000E-01  1.875731E-01  1.876515E-01  1.877298E-01  1.876515E-01
  8.685000E-01  1.865679E-01  1.866457E-01  1.867233E-01  1.866457E-01
  8.690000E-01  1.855714E-01  1.856486E-01  1.857256E-01  1.856486E-01
  8.695000E-01  1.845836E-01  1.846602E-01  1.847365E-01  1.846601E-01
  8.700000E-01  1.836042E-01  1.836802E-01  1.837559E-01  1.836801E-01
  8.705000E-01  1.826333E-01  1.827086E-01  1.827837E-01  1.827085E-01
  8.710000E-01  1.816706E-01  1.817453E-01  1.818198E-01  1.817452E-01
  8.715000E-01  1.807161E-01  1.807903E-01  1.808641E-01  1.807902E-01
  8.720000E-01  1.797697E-01  1.798433E-01  1.799165E-01  1.798432E-01
  8.725000E-01  1.788313E-01  1.789043E-01  1.789770E-01  1.789042E-01
  8.730000E-01  1.779009E-01  1.779733E-01  1.780453E-01  1.779731E-01
  8.735000E-01  1.769782E-01  1.770500E-01  1.771215E-01  1.770499E-01
  8.740000E-01  1.760632E-01  1.761345E-01  1.762054E-01  1.761344E-01
  8.745000E-01  1.751559E-01  1.752266E-01  1.752969E-01  1.752264E-01
  8.750000E-01  1.742560E-01  1.743262E-01  1.743960E-01  1.743261E-01
  8.755000E-01  1.733637E-01  1.734333E-01  1.735025E-01  1.734332E-01
  8.760000E-01  1.724787E-01  1.725478E-01  1.726164E-01  1.725476E-01
  8.765000E-01  1.716009E-01  1.716695E-01  1.717375E-01  1.716693E-01
  8.770000E-01  1.707304E-01  1.707984E-01  1.708659E-01  1.707982E-01
  8.775000E-01  1.698669E-01  1.699344E-01  1.700014E-01  1.699342E-01
  8.780000E-01  1.690105E-01  1.690775E-01  1.691439E-01  1.690773E-01
  8.785000E-01  1.681610E-01  1.682275E-01  1.682934E-01  1.682273E-01
  8.790000E-01  1.673183E-01  1.673843E-01  1.674497E-01  1.673841E-01
  8.795000E-01  1.664825E-01  1.665480E-01  1.666129E-01  1.665478E-01
  8.800000E-01  1.656533E-01  1.657183E-01  1.657827E-01  1.657181E-01
  8.805000E-01  1.648308E-01  1.648953E-01  1.649592E-01  1.648951E-01
  8.810000E-01  1.640149E-01  1.640789E-01  1.641423E-01  1.640787E-01
  8.815000E-01  1.632054E-01  1.632689E-01  1.633318E-01  1.632687E-01
  8.820000E-01  1.624023E-01  1.624654E-01  1.625278E-01  1.624652E-01
  8.825000E-01  1.616056E-01  1.616682E-01  1.617301E-01  1.616679E-01
  8.830000E-01  1.608151E-01  1.608772E-01  1.609387E-01  1.608770E-01
  8.835000E-01  1.600308E-01  1.600925E-01  1.601535E-01  1.600923E-01
  8.840000E-01  1.592527E-01  1.593139E-01  1.593744E-01  1.593137E-01
  8.845000E-01  1.584806E-01  1.585414E-01  1.586014E-01  1.585411E-01
  8.850000E-01  1.577145E-01  1.577749E-01  1.578344E-01  1.577746E-01
  8.855000E-01  1.569544E-01  1.570143E-01  1.570734E-01  1.570140E-01
  8.860000E-01  1.562001E-01  1.562595E-01  1.563182E-01  1.562593E-01
  8.865000E-01  1.554516E-01  1.555106E-01  1.555688E-01  1.555103E-01
  8.870000E-01  1.547088E-01  1.547674E-01  1.548252E-01  1.547672E-01
  8.875000E-01  1.539718E-01  1.540299E-01  1.540873E-01  1.540297E-01
  8.880000E-01  1.532403E-01  1.532981E-01  1.533550E-01  1.532978E-01
  8.885000E-01  1.525144E-01  1.525717E-01  1.526282E-01  1.525715E-01
  8.890000E-01  1.517940E-01  1.518509E-01  1.519070E-01  1.518506E-01
  8.895000E-01  1.510790E-01  1.511356E-01  1.511912E-01  1.511353E-01
  8.900000E-01  1.503694E-01  1.504256E-01  1.504808E-01  1.504253E-01
  8.905000E-01  1.496652E-01  1.497209E-01  1.497757E-01  1.497206E-01
  8.910000E-01  1.489662E-01  1.490215E-01  1.490759E-01  1.490212E-01
  8.915000E-01  1.482724E-01  1.483273E-01  1.483814E-01  1.483270E-01
  8.920000E-01  1.475838E-01  1.476383E-01  1.476920E-01  1.476380E-01
  8.925000E-01  1.469003E-01  1.469544E-01  1.470077E-01  1.469541E-01
  8.930000E-01  1.462218E-01  1.462756E-01  1.463284E-01  1.462753E-01
  8.935000E-01  1.455483E-01  1.456017E-01  1.456542E-01  1.456014E-01
  8.940000E-01  1.448798E-01  1.449328E-01  1.449849E-01  1.449325E-01
  8.945000E-01  1.442162E-01  1.442688E-01  1.443205E-01  1.442685E-01
  8.950000E-01  1.435574E-01  1.436097E-01  1.436610E-01  1.436094E-01
  8.955000E-01  1.429034E-01  1.429554E-01  1.430063E-01  1.429550E-01
  8.960000E-01  1.422542E-01  1.423058E-01  1.423563E-01  1.423054E-01
  8.965000E-01  1.416096E-01  1.416609E-01  1.417111E-01  1.416605E-01
  8.970000E-01  1.409698E-01  1.410206E-01  1.410705E-01  1.410203E-01
  8.975000E-01  1.403345E-01  1.403850E-01  1.404345E-01  1.403847E-01
  8.980000E-01  1.397038E-01  1.397539E-01  1.398031E-01  1.397536E-01
  8.985000E-01  1.390775E-01  1.391274E-01  1.391762E-01  1.391271E-01
  8.990000E-01  1.384558E-01  1.385053E-01  1.385538E-01  1.385050E-01
  8.995000E-01  1.378385E-01  1.378877E-01  1.379358E-01  1.378873E-01
  9.000000E-01  1.372256E-01  1.372744E-01  1.373222E-01  1.372741E-01
  9.005000E-01  1.366170E-01  1.366655E-01  1.367129E-01  1.366651E-01
  9.010000E-01  1.360127E-01  1.360609E-01  1.361080E-01  1.360605E-01
  9.015000E-01  1.354126E-01  1.354605E-01  1.355073E-01  1.354601E-01
  9.020000E-01  1.348167E-01  1.348643E-01  1.349108E-01  1.348639E-01
  9.025000E-01  1.342251E-01  1.342723E-01  1.343184E-01  1.342719E-01
  9.030000E-01  1.336375E-01  1.336845E-01  1.337303E-01  1.336841E-01
  9.035000E-01  1.330541E-01  1.331007E-01  1.331462E-01  1.331003E-01
  9.040000E-01  1.324746E-01  1.325210E-01  1.325661E-01  1.325206E-01
  9.045000E-01  1.318992E-01  1.319452E-01  1.319901E-01  1.319449E-01
  9.050000E-01  1.313278E-01  1.313735E-01  1.314181E-01  1.313731E-01
  9.055000E-01  1.307603E-01  1.308057E-01  1.308500E-01  1.308053E-01
  9.060000E-01  1.301967E-01  1.302418E-01  1.302857E-01  1.302414E-01
  9.065000E-01  1.296369E-01  1.296817E-01  1.297254E-01  1.296813E-01
  9.070000E-01  1.290810E-01  1.291255E-01  1.291689E-01  1.291251E-01
  9.075000E-01  1.285288E-01  1.285731E-01  1.286161E-01  1.285727E-01
  9.080000E-01  1.279804E-01  1.280244E-01  1.280671E-01  1.280240E-01
  9.085000E-01  1.274357E-01  1.274794E-01  1.275219E-01  1.274790E-01
  9.090000E-01  1.268947E-01  1.269381E-01  1.269803E-01  1.269377E-01
  9.095000E-01  1.263573E-01  1.264005E-01  1.264424E-01  1.264001E-01
  9.100000E-01  1.258236E-01  1.258664E-01  1.259080E-01  1.258660E-01
  9.105000E-01  1.252934E-01  1.253359E-01  1.253773E-01  1.253355E-01
  9.110000E-01  1.247667E-01  1.248090E-01  1.248501E-01  1.248086E-01
  9.115000E-01  1.242436E-01  1.242856E-01  1.243264E-01  1.242852E-01
  9.120000E-01  1.237239E-01  1.237657E-01  1.238062E-01  1.237653E-01
  9.125000E-01  1.232077E-01  1.232492E-01  1.232895E-01  1.232488E-01
  9.130000E-01  1.226949E-01  1.227361E-01  1.227761E-01  1.227357E-01
  9.135000E-01  1.221855E-01  1.222265E-01  1.222662E-01  1.222260E-01
  9.140000E-01  1.216794E-01  1.217201E-01  1.217596E-01  1.217197E-01
  9.145000E-01  1.211766E-01  1.212171E-01  1.212563E-01  1.212167E-01
  9.150000E-01  1.206772E-01  1.207174E-01  1.207563E-01  1.207170E-01
  9.155000E-01  1.201810E-01  1.202209E-01  1.202596E-01  1.202205E-01
  9.160000E-01  1.196880E-01  1.197277E-01  1.197662E-01  1.197273E-01
  9.165000E-01  1.191982E-01  1.192377E-01  1.192759E-01  1.192373E-01
  9.170000E-01  1.187116E-01  1.187508E-01  1.187888E-01  1.187504E-01
  9.175000E-01  1.182281E-01  1.182671E-01  1.183048E-01  1.182667E-01
  9.180000E-01  1.177478E-01  1.177865E-01  1.178240E-01  1.177861E-01
  9.185000E-01  1.172705E-01  1.173090E-01  1.173462E-01  1.173086E-01
  9.190000E-01  1.167963E-01  1.168346E-01  1.168716E-01  1.168342E-01
  9.195000E-01  1.163251E-01  1.163632E-01  1.163999E-01  1.163627E-01
  9.200000E-01  1.158570E-01  1.158948E-01  1.159313E-01  1.158943E-01
  9.205000E-01  1.153918E-01  1.154294E-01  1.154656E-01  1.154289E-01
  9.210000E-01  1.149295E-01  1.149669E-01  1.150029E-01  1.149665E-01
  9.215000E-01  1.144702E-01  1.145073E-01  1.145432E-01  1.145069E-01
  9.220000E-01  1.140138E-01  1.140507E-01  1.140863E-01  1.140503E-01
  9.225000E-01  1.135603E-01  1.135970E-01  1.136323E-01  1.135965E-01
  9.230000E-01  1.131096E-01  1.131461E-01  1.131812E-01  1.131456E-01
  9.235000E-01  1.126617E-01  1.126980E-01  1.127329E-01  1.126975E-01
  9.240000E-01  1.122167E-01  1.122527E-01  1.122874E-01  1.122523E-01
  9.245000E-01  1.117744E-01  1.118102E-01  1.118447E-01  1.118098E-01
  9.250000E-01  1.113349E-01  1.113705E-01  1.114047E-01  1.113700E-01
  9.255000E-01  1.108981E-01  1.109334E-01  1.109675E-01  1.109330E-01
  9.260000E-01  1.104640E-01  1.104991E-01  1.105330E-01  1.104987E-01
  9.265000E-01  1.100326E-01  1.100675E-01  1.101012E-01  1.100671E-01
  9.270000E-01  1.096038E-01  1.096386E-01  1.096720E-01  1.096381E-01
  9.275000E-01  1.091777E-01  1.092122E-01  1.092455E-01  1.092118E-01
  9.280000E-01  1.087542E-01  1.087885E-01  1.088216E-01  1.087881E-01
  9.285000E-01  1.083333E-01  1.083674E-01  1.084002E-01  1.083670E-01
  9.290000E-01  1.079149E-01  1.079489E-01  1.079815E-01  1.079484E-01
  9.295000E-01  1.074991E-01  1.075329E-01  1.075653E-01  1.075324E-01
  9.300000E-01  1.070858E-01  1.071194E-01  1.071516E-01  1.071190E-01
  9.305000E-01  1.066751E-01  1.067084E-01  1.067405E-01  1.067080E-01
  9.310000E-01  1.062668E-01  1.063000E-01  1.063318E-01  1.062995E-01
  9.315000E-01  1.058610E-01  1.058940E-01  1.059256E-01  1.058935E-01
  9.320000E-01  1.054576E-01  1.054904E-01  1.055219E-01  1.054900E-01
  9.325000E-01  1.050566E-01  1.050893E-01  1.051205E-01  1.050888E-01
  9.330000E-01  1.046581E-01  1.046905E-01  1.047216E-01  1.046901E-01
  9.335000E-01  1.042619E-01  1.042942E-01  1.043251E-01  1.042937E-01
  9.340000E-01  1.038681E-01  1.039002E-01  1.039309E-01  1.038997E-01
  9.345000E-01  1.034767E-01  1.035085E-01  1.035391E-01  1.035081E-01
  9.350000E-01  1.030875E-01  1.031192E-01  1.031496E-01  1.031188E-01
  9.355000E-01  1.027007E-01  1.027322E-01  1.027624E-01  1.027318E-01
  9.360000E-01  1.023161E-01  1.023475E-01  1.023775E-01  1.023470E-01
  9.365000E-01  1.019339E-01  1.019650E-01  1.019948E-01  1.019646E-01
  9.370000E-01  1.015538E-01  1.015848E-01  1.016144E-01  1.015844E-01
  9.375000E-01  1.011760E-01  1.012068E-01  1.012363E-01  1.012064E-01
  9.380000E-01  1.008004E-01  1.008311E-01  1.008604E-01  1.008306E-01
  9.385000E-01  1.004270E-01  1.004575E-01  1.004866E-01  1.004571E-01
  9.390000E-01  1.000558E-01  1.000861E-01  1.001151E-01  1.000857E-01
  9.395000E-01  9.968677E-02  9.971689E-02  9.974567E-02  9.971644E-02
  9.400000E-01  9.931985E-02  9.934981E-02  9.937842E-02  9.934936E-02
  9.405000E-01  9.895506E-02  9.898485E-02  9.901330E-02  9.898440E-02
  9.410000E-01  9.859237E-02  9.862200E-02  9.865029E-02  9.862155E-02
  9.415000E-01  9.823178E-02  9.826124E-02  9.828936E-02  9.826079E-02
  9.420000E-01  9.787326E-02  9.790256E-02  9.793052E-02  9.790211E-02
  9.425000E-01  9.751680E-02  9.754594E-02  9.757374E-02  9.754549E-02
  9.430000E-01  9.716238E-02  9.719135E-02  9.721900E-02  9.719091E-02
  9.435000E-01  9.680998E-02  9.683880E-02  9.686629E-02  9.683836E-02
  9.440000E-01  9.645959E-02  9.648826E-02  9.651558E-02  9.648781E-02
  9.445000E-01  9.611120E-02  9.613971E-02  9.616688E-02  9.613926E-02
  9.450000E-01  9.576478E-02  9.579314E-02  9.582016E-02  9.579269E-02
  9.455000E-01  9.542033E-02  9.544853E-02  9.547540E-02  9.544809E-02
  9.460000E-01  9.507783E-02  9.510587E-02  9.513259E-02  9.510543E-02
  9.465000E-01  9.473725E-02  9.476515E-02  9.479171E-02  9.476470E-02
  9.470000E-01  9.439859E-02  9.442634E-02  9.445275E-02  9.442589E-02
  9.475000E-01  9.406184E-02  9.408943E-02  9.411570E-02  9.408899E-02
  9.480000E-01  9.372697E-02  9.375442E-02  9.378053E-02  9.375397E-02
  9.485000E-01  9.339397E-02  9.342127E-02  9.344724E-02  9.342083E-02
  9.490000E-01  9.306283E-02  9.308999E-02  9.311581E-02  9.308955E-02
  9.495000E-01  9.273354E-02  9.276055E-02  9.278623E-02  9.276011E-02
  9.500000E-01  9.240607E-02  9.243294E-02  9.245848E-02  9.243250E-02
  9.505000E-01  9.208042E-02  9.210715E-02  9.213255E-02  9.210671E-02
  9.510000E-01  9.175657E-02  9.178316E-02  9.180842E-02  9.178272E-02
  9.515000E-01  9.143451E-02  9.146096E-02  9.148608E-02  9.146052E-02
  9.520000E-01  9.111423E-02  9.114053E-02  9.116551E-02  9.114009E-02
  9.525000E-01  9.079570E-02  9.082187E-02  9.084671E-02  9.082143E-02
  9.530000E-01  9.047892E-02  9.050496E-02  9.052966E-02  9.050451E-02
  9.535000E-01  9.016388E-02  9.018978E-02  9.021434E-02  9.018933E-02
  9.540000E-01  8.985056E-02  8.987632E-02  8.990075E-02  8.987588E-02
  9.545000E-01  8.953894E-02  8.956457E-02  8.958887E-02  8.956413E-02
  9.550000E-01  8.922902E-02  8.925452E-02  8.927868E-02  8.925408E-02
  9.555000E-01  8.892079E-02  8.894615E-02  8.897018E-02  8.894571E-02
  9.560000E-01  8.861422E-02  8.863945E-02  8.866336E-02  8.863901E-02
  9.565000E-01  8.830931E-02  8.833441E-02  8.835819E-02  8.833397E-02
  9.570000E-01  8.800605E-02  8.803102E-02  8.805467E-02  8.803058E-02
  9.575000E-01  8.770442E-02  8.772926E-02  8.775278E-02  8.772882E-02
  9.580000E-01  8.740441E-02  8.742912E-02  8.745251E-02  8.742868E-02
  9.585000E-01  8.710600E-02  8.713059E-02  8.715386E-02  8.713015E-02
  9.590000E-01  8.680920E-02  8.683366E-02  8.685681E-02  8.683322E-02
  9.595000E-01  8.651398E-02  8.653832E-02  8.656134E-02  8.653788E-02
  9.600000E-01  8.622033E-02  8.624455E-02  8.626745E-02  8.624411E-02
  9.605000E-01  8.592825E-02  8.595234E-02  8.597512E-02  8.595190E-02
  9.610000E-01  8.563772E-02  8.566169E-02  8.568434E-02  8.566125E-02
  9.615000E-01  8.534872E-02  8.537257E-02  8.539511E-02  8.537213E-02
  9.620000E-01  8.506126E-02  8.508498E-02  8.510740E-02  8.508455E-02
  9.625000E-01  8.477531E-02  8.479891E-02  8.482121E-02  8.479848E-02
  9.630000E-01  8.449086E-02  8.451435E-02  8.453653E-02  8.451392E-02
  9.635000E-01  8.420791E-02  8.423128E-02  8.425335E-02  8.423085E-02
  9.640000E-01  8.392645E-02  8.394970E-02  8.397165E-02  8.394927E-02
  9.645000E-01  8.364646E-02  8.366959E-02  8.369143E-02  8.366916E-02
  9.650000E-01  8.336793E-02  8.339095E-02  8.341267E-02  8.339052E-02
  9.655000E-01  8.309085E-02  8.311376E-02  8.313537E-02  8.311333E-02
  9.660000E-01  8.281522E-02  8.283801E-02  8.285950E-02  8.283758E-02
  9.665000E-01  8.254101E-02  8.256369E-02  8.258508E-02  8.256326E-02
  9.670000E-01  8.226823E-02  8.229080E-02  8.231207E-02  8.229037E-02
  9.675000E-01  8.199686E-02  8.201932E-02  8.204048E-02  8.201888E-02
  9.680000E-01  8.172689E-02  8.174923E-02  8.177029E-02  8.174880E-02
  9.685000E-01  8.145831E-02  8.148055E-02  8.150149E-02  8.148012E-02
  9.690000E-01  8.119111E-02  8.121324E-02  8.123408E-02  8.121281E-02
  9.695000E-01  8.092529E-02  8.094730E-02  8.096803E-02  8.094687E-02
  9.700000E-01  8.066082E-02  8.068273E-02  8.070335E-02  8.068230E-02
  9.705000E-01  8.039771E-02  8.041951E-02  8.044003E-02  8.041908E-02
  9.710000E-01  8.013594E-02  8.015763E-02  8.017805E-02  8.015721E-02
  9.715000E-01  7.987550E-02  7.989709E-02  7.991740E-02  7.989666E-02
  9.720000E-01  7.961639E-02  7.963787E-02  7.965808E-02  7.963745E-02
  9.725000E-01  7.935859E-02  7.937997E-02  7.940008E-02  7.937955E-02
  9.730000E-01  7.910210E-02  7.912337E-02  7.914338E-02  7.912295E-02
  9.735000E-01  7.884690E-02  7.886808E-02  7.888798E-02  7.886765E-02
  9.740000E-01  7.859299E-02  7.861406E-02  7.863387E-02  7.861364E-02
  9.745000E-01  7.834036E-02  7.836133E-02  7.838103E-02  7.836091E-02
  9.750000E-01  7.808900E-02  7.810987E-02  7.812947E-02  7.810945E-02
  9.755000E-01  7.783890E-02  7.785967E-02  7.787917E-02  7.785925E-02
  9.760000E-01  7.759005E-02  7.761072E-02  7.763013E-02  7.761030E-02
  9.765000E-01  7.734244E-02  7.736302E-02  7.738233E-02  7.736260E-02
  9.770000E-01  7.709607E-02  7.711655E-02  7.713576E-02  7.711613E-02
  9.775000E-01  7.685093E-02  7.687131E-02  7.689043E-02  7.687089E-02
  9.780000E-01  7.660700E-02  7.662728E-02  7.664631E-02  7.662687E-02
  9.785000E-01  7.636428E-02  7.638447E-02  7.640340E-02  7.638405E-02
  9.790000E-01  7.612277E-02  7.614286E-02  7.616170E-02  7.614244E-02
  9.795000E-01  7.588245E-02  7.590245E-02  7.592119E-02  7.590203E-02
  9.800000E-01  7.564331E-02  7.566322E-02  7.568187E-02  7.566280E-02
  9.805000E-01  7.540535E-02  7.542516E-02  7.544373E-02  7.542475E-02
  9.810000E-01  7.516856E-02  7.518828E-02  7.520675E-02  7.518787E-02
  9.815000E-01  7.493293E-02  7.495256E-02  7.497094E-02  7.495215E-02
  9.820000E-01  7.469846E-02  7.471799E-02  7.473628E-02  7.471758E-02
  9.825000E-01  7.446513E-02  7.448457E-02  7.450277E-02  7.448416E-02
  9.830000E-01  7.423294E-02  7.425229E-02  7.427040E-02  7.425188E-02
  9.835000E-01  7.400188E-02  7.402114E-02  7.403917E-02  7.402073E-02
  9.840000E-01  7.377194E-02  7.379111E-02  7.380905E-02  7.379070E-02
  9.845000E-01  7.354312E-02  7.356220E-02  7.358005E-02  7.356179E-02
  9.850000E-01  7.331540E-02  7.333440E-02  7.335216E-02  7.333399E-02
  9.855000E-01  7.308879E-02  7.310770E-02  7.312538E-02  7.310729E-02
  9.860000E-01  7.286327E-02  7.288209E-02  7.289968E-02  7.288168E-02
  9.865000E-01  7.263883E-02  7.265757E-02  7.267508E-02  7.265716E-02
  9.870000E-01  7.241548E-02  7.243413E-02  7.245155E-02  7.243372E-02
  9.875000E-01  7.219319E-02  7.221176E-02  7.222910E-02  7.221135E-02
  9.880000E-01  7.197197E-02  7.199045E-02  7.200771E-02  7.199004E-02
  9.885000E-01  7.175181E-02  7.177020E-02  7.178738E-02  7.176980E-02
  9.890000E-01  7.153270E-02  7.155101E-02  7.156811E-02  7.155060E-02
  9.895000E-01  7.131463E-02  7.133286E-02  7.134987E-02  7.133245E-02
  9.900000E-01  7.109760E-02  7.111574E-02  7.113268E-02  7.111534E-02
  9.905000E-01  7.088160E-02  7.089966E-02  7.091652E-02  7.089926E-02
  9.910000E-01  7.066662E-02  7.068460E-02  7.070138E-02  7.068420E-02
  9.915000E-01  7.045266E-02  7.047056E-02  7.048726E-02  7.047016E-02
  9.920000E-01  7.023971E-02  7.025753E-02  7.027415E-02  7.025713E-02
  9.925000E-01  7.002776E-02  7.004551E-02  7.006205E-02  7.004511E-02
  9.930000E-01  6.981681E-02  6.983448E-02  6.985094E-02  6.983408E-02
  9.935000E-01  6.960686E-02  6.962444E-02  6.964083E-02  6.962404E-02
  9.940000E-01  6.939788E-02  6.941539E-02  6.943170E-02  6.941499E-02
  9.945000E-01  6.918989E-02  6.920731E-02  6.922355E-02  6.920692E-02
  9.950000E-01  6.898286E-02  6.900021E-02  6.901637E-02  6.899981E-02
  9.955000E-01  6.877680E-02  6.879407E-02  6.881016E-02  6.879368E-02
  9.960000E-01  6.857170E-02  6.858890E-02  6.860491E-02  6.858850E-02
  9.965000E-01  6.836756E-02  6.838468E-02  6.840061E-02  6.838428E-02
  9.970000E-01  6.816436E-02  6.818140E-02  6.819726E-02  6.818101E-02
  9.975000E-01  6.796210E-02  6.797907E-02  6.799486E-02  6.797868E-02
  9.980000E-01  6.776078E-02  6.777767E-02  6.779339E-02  6.777728E-02
  9.985000E-01  6.756038E-02  6.757720E-02  6.759285E-02  6.757681E-02
  9.990000E-01  6.736091E-02  6.737766E-02  6.739323E-02  6.737727E-02
  9.995000E-01  6.716236E-02  6.717903E-02  6.719453E-02  6.717864E-02
